Timestamp, IP5-H:Pos, IP5-H:Residuals, IP5-V:Pos, IP5-V:Residuals
NUMBER-POINTS 1289
1.463605683526E12,-0.3719184807258482,1.05200999444551,-0.4317128072374798,1.7251281462673773
1.463605685527E12,-0.314808486412013,1.805922491831773,-0.060328467582324886,2.383380411664671
1.463605687526E12,-0.06000594283230282,1.6492469526042268,-0.7447480529265469,4.181864997653307
1.463605689526E12,-0.4208379424420896,2.5455796490801874,-0.9096868654100534,5.144330943672057
1.463605691526E12,-0.2507335798591402,2.4897667041546026,-0.6035501634511589,5.110861728408891
1.463605693526E12,-0.24463751358779626,2.622533119415174,-1.0863555640848586,5.174307003013356
1.463605695526E12,-0.15947337393077982,3.337990151164624,-0.8686194811721725,5.058027375156429
1.463605697528E12,-0.46541470705791094,3.317257957776433,-1.4621941550572886,6.807752705445285
1.463605699526E12,-0.13879178317318885,2.9609431083197935,-0.7855230853620616,4.735180426490594
1.463605701526E12,-0.3999916294806402,2.6990457112045987,-0.8264469724522034,4.334811702384524
1.463605703526E12,-0.5395358547028253,2.429612640429939,-0.42615270520547766,4.602546871777957
1.463605705526E12,-0.6250755312243115,2.3766347233665863,-0.8912426325813698,4.934528892273561
1.463605707526E12,-0.5150328017050234,3.1758675241277023,-0.852778945735036,3.947354178748651
1.463605709526E12,-0.39923573934748974,2.95129768947365,-1.8451956703943848,3.4173775399471342
1.463605711526E12,-0.3138579398687642,2.2627754349200253,-2.050414693570297,3.3724064884526395
1.463605713526E12,-0.021108563398342127,1.991073337724018,-1.8024358778334655,3.8288125738565912
1.463605715526E12,0.054084048234561366,2.398106188019883,-2.5135005455197152,4.618724824900537
1.463605717526E12,-0.24641852075171658,2.176544225832417,-1.23737748584579,3.84818314994297
1.463605719526E12,-0.49042777358792766,2.3926150877236347,-1.2838983227027778,5.023699727242145
1.463605721526E12,-0.3441297446950012,3.301572419470975,-2.1019770042781145,4.925841198554177
1.463605723526E12,-0.03790307593746634,3.67870609866171,-2.409491523559239,5.648044827889869
1.463605725526E12,0.3254976582812469,4.1327550318238675,-2.9866190228038216,5.671762210556144
1.463605727526E12,0.2333092061098768,4.500082632335005,-3.389259687593617,6.864975696327818
1.463605729526E12,0.4178934099767763,4.883306092586291,-3.2200592876548066,7.371849285281631
1.463605731526E12,0.20591640599225985,5.435135663323952,-3.4677957290783286,7.41060004481751
1.463605733526E12,0.3439379123722921,5.655666922251358,-2.761929379927992,7.4857560644684265
1.463605735526E12,0.9251199480154033,5.770804757236186,-2.9612162124806254,7.862840727843127
1.463605737526E12,0.4046850211224364,5.998876706707241,-2.2563480630079447,8.566370901520056
1.463605739526E12,0.8391302294023331,5.259556928672922,-0.7691392316574988,9.853010253711947
1.463605741526E12,-0.0034046630325291604,6.03934605455657,-1.6692990087137234,11.557835367013277
1.463605743526E12,0.5142691582642924,6.854476968475881,-1.3966856306632676,13.00589245296861
1.463605745526E12,0.3006158419524055,6.5800496749606525,-1.1899029032398543,14.780412198404857
1.463605747526E12,-0.17347106867206236,6.187639110897617,-0.49442014824002994,16.601666619787895
1.463605749526E12,-0.4222714648668545,6.938888313267658,-1.4298867380896196,17.920026626885864
1.463605751526E12,-0.37457413556276786,7.3667428774936115,-0.9566607499506571,18.857789062708374
1.463605753526E12,-0.8966315290378744,7.506598295665881,-0.8489964888414862,18.796904062975333
1.463605755526E12,-0.9639871253011487,6.623268674664546,-0.44528481881504606,19.23616517478614
1.463605757526E12,-1.174434057257242,7.144791699407115,-0.9803044044102819,19.086770463499402
1.463605759526E12,-1.7082153923885461,7.545921760804696,-0.07590657140652977,19.30970262219693
1.463605761526E12,-1.8196174831817689,7.220819860446411,-0.1461617868385098,19.039780213941203
1.463605763526E12,-1.1459287550901909,7.174976418448978,-1.025339286354727,18.316660027251466
1.463605765526E12,-1.4637377359436363,7.38848746440254,-0.9590704647839098,17.063027860420068
1.463605767526E12,-1.2615984738814312,6.298048389213841,-0.5197254104736804,17.273560311647127
1.463605769526E12,-1.2970002075793656,7.423970150300822,-0.23197957647452602,15.798915040130685
1.463605771526E12,-1.45989854292827,7.922650881442701,-0.5081001903810944,15.28809138333448
1.463605773526E12,-1.635351381518324,7.069219681173922,-1.0521560587943686,15.747607178129554
1.463605775526E12,-1.6804193507176501,7.459467571035781,-1.2619460272222573,15.686349412897215
1.463605777526E12,-1.3442987610677053,7.029048669137047,-0.7099349636518135,14.385067883237845
1.463605779526E12,-1.4352251808405778,7.026800590614284,-0.14934052922898816,13.598058546392496
1.463605781526E12,-1.0897951988140626,6.445173953453325,0.34489496250478335,12.871491683818297
1.463605783524E12,-0.9339971994467465,6.205704711890381,-0.15236308601259818,12.297513029695557
1.463605785526E12,-0.8660863719887237,6.351793250799383,0.03134500860946589,11.67695879829635
